date,username,text
2/21/2023 11:43,SyedArslan0,"Pray for turkey 😖💔

#turkeyearthquake2023 #TurkeyEarthquake #Turkey #earthquake https://t.co/MW0wU5JjAe"
2/21/2023 11:45,FGRForg,Korean Rescue workers meet with FGRF volunteers sharing work progress and efforts #earthquake #TurkeyEarthquake https://t.co/rZ9NB9Tyqf
2/21/2023 11:54,TBNCanada,"Magnitude 6.3 aftershock strikes southern Turkey, killing 3 and injuring hundreds 2 weeks after massive quake killed thousands
#turkeyearthquake2023 #TurkeyEarthquake #earthquake https://t.co/C7gBmJEzAF"
2/21/2023 12:12,Ema22fan,"Oh Allah, save Syria and Türkiye and make it the last disaster they may face

Don't forget to donate
#TurkeyEarthquake 
#HelpTurkey 
#HelpSyria"
2/21/2023 12:23,80smusicthebest,@9NewsAdel @benavery9 No one Cares #anymore #TurkeyEarthquake
2/21/2023 12:26,Jamalmohamed443,"I pray for Turkey 🇹🇷, 
God, heal the problems 🤲.
#TurkeyEarthquake https://t.co/LeS54jOuXF"
2/21/2023 12:27,iam_ahsanrasool,"Another 6.4 magnitude earthquake in Turkey, Can't even imagine those who still haven't recovered from the previous tragedy &amp; lost a lot but now having to face another disaster. May Allah have mercy on Muslim ummah all around the world. #TurkeyEarthquake"
2/21/2023 12:33,AsianetNewsEN,Prime Minister @narendramodi shares glimpses of his interaction with those who took part in 'Operation Dost' #TurkeyEarthquake https://t.co/oXiohGaz1O
2/21/2023 12:34,araratpetrosian,"About 300 people injured after 2 #earthquakes in the Turkish province of #Hatay, condition 18 - serious: Turkish Ministry of Health

#turkeyearthquake2023 #TurkeyEarthquake #Turkey #TurkeyQuake"
2/21/2023 12:36,timesofoman,"The 20-second-long fresh tremors of earthquake in #Hatay were felt by the Omani National Search and Rescue Team.

#TurkeyEarthquake 
#turkeyearthquake2023 

https://t.co/lY6zmW25Hn"
2/22/2023 7:00,inkstickmedia,"Many of the people staying in the tents expect to be there for one or two months.

@kjovano reports from #Turkey 

https://t.co/xsdRCwtGAR 

#turkeyearthquake2023 #TurkeyQuake #TurkeyEarthquake"
2/22/2023 7:45,Petbunny4,"@Blanco66644360 He was allegedly, worked to death - 47 hours non stop, water and not enough food 💔

No other rescue dog died in Turkey, yet all of them also rescued many people.
#TurkeyEarthquake 💔"
2/22/2023 8:20,whiterockcity,White Rock Deputy Fire Chief Norm MacLeod spent a week in Turkey to aid in earthquake search &amp; rescue as a part of Burnaby’s volunteer Urban Search &amp; Rescue team. In this video he shares his experience helping those affected https://t.co/eLydzuFjQB #TurkeyEarthquake #WhiteRockBC
2/22/2023 8:30,charleshtweet,Ancient Book of Esther scrolls salvaged from Turkey earthquake rubble  https://t.co/ukvqovmhWT #Bible #Jewish #Judaism #Purim #TurkeyEarthquake
2/22/2023 8:36,Joelb63B,Simpsons predict again! #TurkeyEarthquake #HAARP
2/22/2023 9:16,iRajuSingh_,"Hon PM Narendra Modi ji with the 
Our officers and team of #OperationDost with helped the victims of #TurkeyEarthquake.

Feels proud to be an Indian and that too with such amazing leader like Hon PM Modi Ji.
🇮🇳
#JaiHind
#vasudevkutumbakam 
@narendramodi
@PMOIndia https://t.co/D8My9DbgIh"
2/22/2023 9:43,Prof_AtulRawal,"Extremely touching interaction of Hon PM Narendra Modi ji with the super able officers and team of #OperationDost with helped the victims of #TurkeyEarthquake.
Feels prouder and prouder to be an Indian and that too with such amazing leader like Hon Modi Ji !
🇮🇳"
2/22/2023 9:44,kantarcioglu,"“We were late to the scene of the crime.”#TurkeyEarthquake 

https://t.co/meEzbdFMFE"
2/22/2023 9:57,ganeshan_iyer,"Podcast episodes like this tear away the souls of listeners. Thanks for this episode on #TurkeyEarthquake @WSJ 

 https://t.co/cJa6T5jknU"
2/22/2023 10:13,ImYashSharan,#OperationDost : #IndianArmy working on war footing to save survivors of #Turkeyearthquake. https://t.co/KpMidFCJw7
2/22/2023 10:14,Dayaan__77,Please pray for turkey #Turkey #TurkeyEarthquake #TurkeyQuake https://t.co/OHuOeNoqyY
2/22/2023 10:36,abhinav_gupta25,"Dr N Purnachandra Rao, the chief scientist of seismology at National Geophysical Research Institute, has warned that an #earthquake similar in magnitude to #TurkeyEarthquake is ""imminent"" in #Uttarakhand and can happen ""any time"", raising many alarms for the northern state. (TOI)"
2/22/2023 10:53,Ayan_Mirzaa,"Beautiful picture from #turkey
#TurkeyEarthquake https://t.co/Ag4P8DryBJ"
2/22/2023 11:04,RameshReddyHind,"Our Indians are the inspiration of this world. India has always helped the whole world.. and will continue to do so. Our dharma teaches us that the entire universe is a ""Vasudaika family"".

Thank you PM Shri @narendramodi ji 🙏

#IndiaGlobalLeader #IndiaForWorld #TurkeyEarthquake https://t.co/xZJQEkf88F"
2/22/2023 11:23,SatlujTV,"Another earthquake struck Turkey and Syria bringing the death toll to more than 44,000 people with tens of thousands more left homeless and injured. 

#Turkey #TurkeyEarthquake #Syria #SyriaEarthquake #Earthquake #Satluj #SatlujNetwork #SatlujTV #LetTheTruthFlow https://t.co/VGlC3dUGbH"
2/22/2023 11:32,our_soldiers,#OperationDost: #IndianArmy working on war footing to save survivors of #Turkeyearthquake. #TurkeyEarthquake https://t.co/8XlFCfoJEf
2/22/2023 11:36,rpsinghkhalsa,"This picture will always stay in my memory. #SistersLove
#TurkeyEarthquake https://t.co/05IedkRLiu"
2/22/2023 11:38,gpt_6,"#PancakeDay is unfortunately on the wrong day and could not be celebrated this year, after #Turkey_earthquake. Buildings has been falling on families #Pancake_style due to #turkey_poor_construction_regulations from the current administration @RTErdogan
 #TurkeyEarthquake"
2/22/2023 11:46,catdinnenyITV,"I can’t quite comprehend what I’ve seen over the last two weeks in #Turkey. 

Our fixers and drivers - who have worked so hard to help us - have been incredible. All this while grappling with their own personal grief, and grief for their country. 

#TurkeyEarthquake https://t.co/BQzOCbO8wK"
2/22/2023 11:53,iamshaher,"Just imagine the beauty of that creator who has created such courageous and soft species . 🕋 ✨
Lets take care of eachother and be one.
#TurkeyEarthquake"
2/22/2023 11:57,YunusVerified,"We are India 🇮🇳

Always Ready 🙏 

#TurkeyQuake #TurkeyEarthquake #India @PMOIndia #IndianArmy #indianairforce https://t.co/miHYy9zdOy"
2/22/2023 12:06,AshleyEvin,"The rescue of a nervous and relieved pup by her concerned and careful Turkish rescuers illuminates the strength of life, even in the midst of tragedy: In our darkest hour, we cling to hope, reaching for one another. ❤️‍🩹

👉🏻 https://t.co/16B6esLCK4
#türkiyedeprem #TurkeyEarthquake"
2/22/2023 12:09,abhyansh_india,"We are deeply saddened by the recent earthquake in Turkey. Our hearts go out to all those who have been affected by this tragedy.

We want to express our solidarity with the people during this difficult time. 

#TurkeyEarthquake #SupportReliefEfforts #Abhyansh #AbhyanshShipping https://t.co/yCnlYQcL1t"
2/22/2023 12:11,VoiceofPD,"🕯️At least six people were killed and 294 others injured in Monday's new #earthquakes that struck #Türkiye's southern province of Hatay, the disaster agency said Tuesday.
#TurkeyEarthquake 
Read full: https://t.co/slzeqUWJNH https://t.co/jvBJCDDvt7"
2/22/2023 12:22,seemajaved,"#Turkiye magnitude #earthquake could hit #Uttrakhand : chief scientist of seismology at the National Geophysical Research Institute ( @csirngri ), Dr N Purnachandra Rao.

#TurkeyEarthquake https://t.co/2SI9GGXnNX"
2/22/2023 12:36,SoftflixIt,"Solidarity and heartfelt prayers for #Turkey and Syria.

#turkeyearthquake #earthquake #PrayForTurkeyAndSyria https://t.co/0rwFEYMLjt"
2/22/2023 12:40,AFigen,Politicians who try to maintain their power by creating a crisis instead of managing a crisis.  #TurkeyEarthquake
2/22/2023 12:44,faeskueh,Keep supporting animals making it out alive in Turkey! They need our help!! #TurkeyEarthquake #dogmeattrade #USA #China #Vietnam #Europe #SouthKorea #Indonesia #help #dogs #rescuedogs #Canada #UnitedKingdom #Germany #Africa #donations #ukraine #russia #turkey #cats #catmeattrade
2/22/2023 13:12,jain_dhadkan,"@narendramodi Sir your way of working, thoughts and hopes for the nation always bring immense of proud being an Indian. You met and discussed with the #NDRF team who came back from #TurkeyEarthquake which gives a lot of power to people to work for humanity."
2/22/2023 13:44,jacobwoning,"The area of the #TurkeyQuake is a notorious area for large #earthquakes.

In 526 AD, 250,000 #Byzantines perished in #Antioch from a large earthquake.

#TurkeyEarthquake #TurkeySyriaEarthquake #turkeyearthquake2023 #poleshift #ascension https://t.co/hvKpYEpNw7"
2/22/2023 13:46,FinancialXpress,"Turkey’s #economy was already in shambles when earthquake rattled it further; recovery not likely before 2024

#TurkeyEarthquake

https://t.co/Ekv6ZnnTq6"
2/22/2023 13:50,SachinVinayak6,PM Modi interacts with rescuers who took part in 'Operation Dost' #operationdost #turkey #turkeyearthquake #pmmodi #rescueoperation https://t.co/xZQbuVBeVf
2/22/2023 13:58,nikologyindia,"An earthquake similar in magnitude to the one that hit Turkey is “imminent” in the fault lines of the Uttarakhand region. It can happen “any time”, Dr N Purnachandra Rao has warned.
#TurkeyQuake #TurkeyEarthquake #turkey #Uttrakhand #earthquake https://t.co/7UVQmLQSMU"
2/22/2023 14:08,Presshubafrica,Journalists in Turkey reporting  earthquake devastation harassed. https://t.co/kmVDvFOtVA via @Press Hub #PressFreedom #TurkeyEarthquake #Syria #sexforwork https://t.co/LrzpBtMoZW
2/22/2023 14:15,QSAanonSA,"The lord reveals to me in spirit - 8,5 Turkey causing havoc accross the globe #TurkeyEarthquake #JesusIsComingSoon"
2/22/2023 14:16,TriciVenola,"An oud maker in Şahinbey, Gaziantep, seen in his doorway in April 2019. Hoping this happy craftsman is all right. #deprem #gaziantep #crafts #turkey #turkeyearthquake #portrait #drawingonistanbul https://t.co/pHkyKcCqKo"
2/23/2023 0:50,Poplar_Homes,"Our recent episode of the #Propcast covered earthquakes. 

What happened in Syria &amp; Turkey is a tragedy; please consider supporting the recovery efforts through these organizations: https://t.co/rDcJk2nQbJ https://t.co/avlVqUINg4

#TurkeySyriaEarthquake 

https://t.co/55I0OqIVdT https://t.co/VdGIYQZgGV"
2/23/2023 0:51,GlobalWA,"[Updated Feb 22]
ACTION ALERT: Turkey and Syria Earthquake Feb. 6

Death toll of 47,000 expected to rise.

Please consider supporting our members who are providing relief efforts and #humanitarianaid. 

https://t.co/nXVH1jL4Kx

 #turkeyearthquake #syria #humanitarianassistance https://t.co/f0Qwjy5rAY"
2/23/2023 2:11,EdSafetyUK,US and NATO plot wars while ignoring Turkey/Syria earthquake victims https://t.co/0HJldb6j7Z #TurkeyEarthquake #Syria_earthquake #nowar
2/23/2023 3:06,lavitalohan,"Lindsay Lohan has been regularly sharing fundraisers and other resources to help those affected by the recent earthquakes in Turkey and Syria on Instagram. 

Please take a moment to donate what you can.

- https://t.co/BtEnn6pxil
- https://t.co/NOJxEFdPbO

#TurkeySyriaEarthquake https://t.co/2rOzE7ldEL"
2/23/2023 3:37,abominableworks,"Stop Weaponized Earthquakes | HAARP
https://t.co/d2EhI1Diuf

#TurkeyEarthquake #TurkeySyriaEarthquake2023 #Turkey #Syria https://t.co/QhtRFJXBM2"
2/23/2023 6:24,JuiceDudez1,"Not just the proceeds or the profits, it’s ALL of the sales of the Figgy-C and Buddha bowls are going towards helping #turkey and #syriaearthquake 
you are guaranteed to enjoy it for a good cause #fundraising #ottawa #charity #turkeyearthquake #juicedudezfamily https://t.co/M5AivA36wS"
2/23/2023 13:11,UpscforAll,"What is Operation Dost?
Operation Dost is an ongoing search and rescue operation initiated by India to aid Syria and Turkey, after the 2023 Turkey–Syria earthquake devastated both countries on 6 February 2023.

#OperationDost #TurkeyEarthquake #UPSC https://t.co/Z1nwwf9Sj1"
2/23/2023 15:11,CurtisSChin,"Update. The death toll from the #earthquakes in #Turkey &amp; #Syria has now surpassed 50,000 people—making it the deadliest disaster in Turkey's modern history. #9News

https://t.co/Y6rHEAJYXo ht @9NewsAUS 🙏 #TurkeyAndSyriaEarthquake #TurkeyEarthquake #TurkeyQuake #SyriaQuake"
2/23/2023 15:24,PRVEngineering,"Turkey and Syria were hit by two new earthquakes on Monday, only two weeks after two stronger earthquakes devastated the region on 6 February. RedR charity has now launched a fresh engineering appeal to provide engineering support https://t.co/Sqke9f6lNx #TurkeyEarthquake https://t.co/9rlIdmBlvQ"
2/23/2023 17:01,RayBlue_art,"my heart goes to my people in Syria and Turkey..
May Allah keep you safe and ease your heart, this is so painful to watch let alone experience.. 
@molhamteam are doing amazing work to help
pls help with anything: 
https://t.co/Ni7pWcdm6T
#Syria_earthquake #TurkeySyriaEarthquake https://t.co/Zng1Ziq0o3"
2/23/2023 18:00,Giveacar,"We are working with our charity partners @savechildrenuk @decappeal supporting the Turkey-Syria Earthquake Appeal. Children and their families are in need of food, water, shelter, and warm clothing.

#TurkeySyriaEarthquake #donate https://t.co/k07B8Hh7bz"
2/23/2023 18:08,Abhimanyu962,"Another Earthquake Hits Turkey, Syria: 3 Dead, Over 200 Injured

#turkeyearthquake2023 #Turkey #TurkeyEarthquake #Syria #syriaearthquake #turkeyearthquakeagain

https://t.co/hwHjoSrMR4"
2/23/2023 20:48,MyddeltonColl,"Thank you @BSAboarding for sharing our appeal. Please give what you can to help support the victims of the Turkey-Syria earthquake. Donate: https://t.co/rGT9BapVHw 

https://t.co/KqeYEFl8NR

#turkeyearthquake #syriaearthquake #turkeysyriaearthquake"
2/23/2023 20:50,EgidH,"At a time the entire region's population is still trying to recover from the trauma caused by the deadly earthquakes, Turkey's dictatorship is preoccupied with bombing the Kurds. #TurkeySyriaEarthquake #Turkey #Syria"
2/23/2023 20:59,_aketella,"Atsu was one of the victims of the recent earthquake that affected Turkey and Syria taking  the lives of over 50,000 persons and leaving several persons homeless.

Source: UTVGhana

#aketellanews #turkey #TurkeySyriaEarthquake #Ghana #ATSU https://t.co/7Hz7QKNjtF"
2/23/2023 21:01,ArabFCNetwork,"📣 In one hour, we kick off a special webinar on fact checking in times of crisis

🔍We look at the recent earthquake in #Turkey &amp; #Syria and efforts to combat misinformation.

You can still join us!
🔗https://t.co/sh2AaTzuYF
#TurkeySyriaEarthquake 
@cansemercioglu https://t.co/iZ0pgSFeIR"
2/23/2023 23:30,NewsCoreIndia,"2 months old, 120 hrs under the rubble just in case you don’t believe in miracles. 

#Turkey #TurkeyEarthquake #Turqui
#syriaearthquake #Syrie #PrayForTurkey #deprem #hataydepremi #Kahramanmarasafad
#TurkeyQuake #Turquia #Hatay https://t.co/ofXpkPTqDS"
